OT,Plan de facturacion,Estrato,promedio_36m,desv_36m,max_36m,min_36m,promedio_6m_1m,desv_6m_1m,max_6m_1m,min_6m_1m,promedio_12m_6m,desv_12m_6m,max_12m_6m,min_12m_6m,promedio_24m_12m,desv_24m_12m,max_24m_12m,min_24m_12m,promedio_36m_24m,desv_36m_24m,max_36m_24m,min_36m_24m,Caida_Inicio,Caida_Fin,LongitudCaida,CantidadCaidas,Prom_AntesCaida,Desv_AntesCaida,Max_AntesCaida,Min_AntesCaida,Prom_DespuesCaida,Desv_DespuesCaida,Max_DespuesCaida,Min_DespuesCaida,ConsumosCero,ConsumosDecimal,Resultado
5318439,Plan 204,Estrato 2,5.106388888888889,5.529818985814366,22.0,0.0,0.16666666666666666,0.408248290463863,1.0,0.0,5.428571428571429,7.091242083423346,19.0,0.0,8.679230769230768,5.807260486578362,22.0,2.0,3.5384615384615383,1.8980421761815784,8.0,1.0,MES -9,MES -1,9,2,6.529642857142856,5.392303696766647,22.0,1.0,0.0,0.0,0.0,0.0,7,1,Normal
5309388,Plan 204,Estrato 2,7.540555555555555,3.415672236236496,16.0,0.0,7.055,0.6466451886467571,8.0,6.0,6.571428571428571,3.9940431835899015,11.0,0.0,5.923076923076923,3.96781926800979,14.0,0.0,9.856153846153846,3.00970524155201,16.0,6.0,MES -20,MES -12,9,1,9.537058823529412,2.821405083216271,16.0,5.0,6.694166666666667,2.842922376514858,11.0,0.0,1,3,Fraude
5196829,Plan 204,Estrato 2,8.755833333333333,1.5801399124309032,12.0,4.0,9.16,0.03346640106136284,9.21,9.13,9.20857142857143,0.1390957190125532,9.39,9.03,9.333076923076923,1.2472194715672182,12.0,8.0,8.0,2.23606797749979,12.0,4.0,MES -34,MES -30,5,1,8.0,3.265986323710904,12.0,4.0,8.973666666666666,1.204365623702186,12.0,6.0,0,12,Fraude
4920005,Plan 204,Estrato 4,2.861111111111111,3.833333333333334,20.0,0.0,4.5,1.0488088481701516,6.0,3.0,5.714285714285714,1.3801311186847083,8.0,4.0,2.3846153846153846,5.679472709363983,20.0,0.0,1.1538461538461537,1.0681880176381127,3.0,0.0,MES -13,MES -1,13,2,1.7083333333333333,4.066931343845819,20.0,0.0,6.0,0.0,6.0,6.0,14,0,Fraude
5226207,Plan 204,Estrato 4,7.138888888888889,4.223422970447263,14.0,0.0,8.666666666666666,4.457203906785808,12.0,0.0,9.571428571428571,1.2724180205607036,12.0,8.0,9.461538461538462,2.1061570302086774,14.0,6.0,3.769230769230769,4.5853725067480635,14.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,5,0,Normal
4671201,Plan 7,Estrato 4,14.85611111111111,20.197873901941517,114.0,0.0,17.348333333333333,0.6934671345252545,18.48,16.47,18.479999999999997,3.5896471507192267,23.0,13.57,6.640769230769232,8.058628358823915,23.0,0.0,19.732307692307693,32.150484484127176,114.0,0.0,MES -27,MES -1,27,2,19.451999999999998,34.29252449149814,114.0,0.0,17.13,0.0,17.13,17.13,12,17,Fraude
5155087,Plan 204,Estrato 3,13.782777777777778,7.8480780581202945,26.0,0.0,10.751666666666665,7.511208735394502,19.0,0.0,19.285714285714285,7.609517849690735,26.0,3.0,17.23076923076923,2.8911890908369102,22.0,12.0,8.897692307692308,8.610036927762616,20.0,1.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,4,Fraude
4615042,Plan 123,Estrato -1,0.3194444444444444,0.8548414872091599,3.0,0.0,0.5833333333333334,1.2006942436218584,3.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.2773500981126146,1.0,0.0,0.6153846153846154,1.12089707663561,3.0,0.0,MES -24,MES -4,21,2,0.6153846153846154,1.0769230769230769,3.0,0.0,0.875,1.243734296383275,3.0,0.0,30,1,Fraude
4789733,Plan 7,Estrato 3,6.494722222222223,4.405871073991489,11.4,0.0,9.451666666666666,0.04355073669487876,9.49,9.38,9.381428571428572,0.17639241966220026,9.59,9.16,9.055384615384614,2.331657548414201,11.4,4.22,1.7915384615384615,3.724571219513834,11.04,0.0,MES -30,MES -25,6,2,1.2857142857142858,3.1493439550069433,9.0,0.0,8.8624,2.433718603290035,11.4,0.0,9,25,Fraude
5354384,Plan 7,Estrato 3,8.187222222222223,10.73422686313301,41.0,0.0,5.401666666666666,4.523106970508952,10.87,0.0,3.4285714285714284,9.071147352221454,24.0,0.0,16.551538461538463,12.765364498095257,41.0,0.0,3.6276923076923073,6.328753370986203,21.03,0.0,MES -11,MES -1,11,2,10.089615384615383,11.638397153973113,41.0,0.0,0.0,0.0,0.0,0.0,17,8,Fraude
5495385,Plan 123,Estrato -1,522.936111111111,209.84176945332305,1144.0,182.0,436.3333333333333,163.08607134475545,586.0,221.0,694.34,132.32574969873906,895.0,520.03,582.87,225.4356997386764,1144.0,275.0,418.19307692307694,162.94171500798558,644.0,182.0,MES -5,MES -2,4,2,532.6156249999999,212.03348102271343,1144.0,182.0,556.5,15.5,572.0,541.0,0,9,Normal
5694416,Plan 204,Estrato 2,12.75,4.2586047346184035,22.0,4.0,20.166666666666668,2.136976056643281,22.0,17.0,14.285714285714286,2.690370836538197,18.0,10.0,12.307692307692308,1.8878830906871762,16.0,9.0,9.153846153846153,2.0754980866510833,13.0,4.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,0,Fraude
4971901,Plan 204,Estrato 4,5.722222222222222,1.3007934086792923,8.0,4.0,5.333333333333333,1.632993161855452,8.0,4.0,6.0,1.4142135623730951,8.0,4.0,5.769230769230769,1.2351684199496946,8.0,4.0,6.0,1.2909944487358056,8.0,4.0,MES -18,MES -16,3,1,5.894736842105263,1.2093816097974797,8.0,4.0,5.5625,1.3678792892649556,8.0,4.0,0,0,Fraude
4889383,Plan 204,Estrato 4,2.746388888888889,2.667113102511272,12.31,0.0,0.8333333333333334,0.752772652709081,2.0,0.0,2.4285714285714284,1.2724180205607034,5.0,1.0,2.1538461538461537,0.6887372317211945,3.0,1.0,4.297692307692308,3.8012676697959455,12.31,1.0,MES -29,MES -1,29,1,5.733750000000001,4.0078140472706565,12.31,1.0,1.0,0.0,1.0,1.0,2,6,Fraude
4971897,Plan 204,Estrato 4,10.560277777777777,7.427782013153094,22.0,0.0,18.416666666666668,3.441172280875613,22.0,12.5,11.23857142857143,6.381359386451104,18.0,3.0,3.1284615384615386,4.502169562469939,13.0,0.0,14.23076923076923,4.342692063567754,18.0,1.0,MES -23,MES -9,15,1,13.285714285714286,5.270247641627633,18.0,1.0,16.38888888888889,5.4353665816155585,22.0,3.0,5,2,Fraude
4971898,Plan 204,Estrato 4,1.25,1.3271645392662186,6.0,0.0,0.16666666666666666,0.408248290463863,1.0,0.0,0.7142857142857143,0.7559289460184544,2.0,0.0,1.9230769230769231,1.4089262141514285,6.0,0.33,1.333076923076923,1.2912099275187892,4.0,0.0,MES -21,MES -1,21,3,1.75,1.6182127486829414,6.0,0.0,0.0,0.0,0.0,0.0,12,2,Fraude
4971894,Plan 204,Estrato 4,20.041666666666668,11.719696851271976,50.0,0.0,5.666666666666667,4.131182235954578,10.0,0.0,12.857142857142858,5.550632739564365,23.0,8.0,29.076923076923077,10.128026613162264,50.0,14.0,23.26923076923077,11.237643185249047,50.0,9.0,MES -17,MES -1,17,2,26.525,10.263638000241436,50.0,9.0,10.0,0.0,10.0,10.0,1,2,Fraude
4971970,Plan 204,Estrato 4,9.82861111111111,2.751474568588142,14.0,3.0,11.305,2.182235092743218,14.0,9.0,9.832857142857142,2.7938427197781093,13.0,5.0,10.461538461538462,2.2588855886396955,14.0,5.0,8.307692307692308,3.0655237558100734,11.0,3.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,1,Fraude
4971895,Plan 204,Estrato 4,2.0611111111111113,1.641196040832552,7.0,0.0,2.395,0.475972688292091,3.0,2.0,2.1671428571428573,0.687185425866854,3.0,1.0,1.4615384615384615,1.2659242088545835,5.0,0.0,2.3715384615384614,2.3370987932115255,7.0,0.0,MES -34,MES -1,34,1,4.776666666666666,2.0784021640566954,7.0,2.0,2.0,0.0,2.0,2.0,4,4,Fraude
4971896,Plan 204,Estrato 4,8.79138888888889,3.953224472523503,17.0,0.0,6.781666666666666,3.387626996389459,9.0,0.0,11.428571428571429,4.314979445958882,17.0,5.0,10.923076923076923,2.0599975105785306,15.0,7.0,6.676923076923076,3.910275746064005,13.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,2,3,Fraude
4971899,Plan 204,Estrato 4,6.476944444444445,3.0792381427363718,13.0,0.0,7.833333333333333,2.041241452319315,11.0,5.0,6.881428571428572,4.538914806321839,13.0,0.0,6.0,3.13581462037113,11.0,0.0,6.230769230769231,2.24179415327122,11.0,3.0,MES -3,MES -1,3,3,6.446176470588235,3.1214646022301418,13.0,0.0,7.0,0.0,7.0,7.0,2,1,Fraude
4971900,Plan 204,Estrato 4,24.77777777777778,4.917090377222873,43.0,19.0,33.333333333333336,4.802776974487434,43.0,30.0,26.857142857142858,2.4784787961282104,30.0,23.0,23.46153846153846,2.4363697247949534,28.0,20.0,21.692307692307693,1.931519927613803,25.0,19.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,0,Fraude
4595059,Plan 204,Estrato 4,2.5655555555555556,2.9658469707603348,10.0,0.0,1.6666666666666667,1.3662601021279464,4.0,0.0,0.8642857142857142,0.9272154935227148,2.33,0.0,4.333076923076923,2.8481964603803367,8.0,0.0,2.2546153846153847,3.4563145482450315,10.0,0.0,MES -17,MES -1,17,2,3.6655,3.3964562046344717,10.0,0.0,2.0,0.0,2.0,2.0,14,3,Fraude
5617731,Plan 7,Estrato 5,11.36111111111111,7.259093913460855,23.0,0.0,2.5,3.8858718455450894,8.0,0.0,9.142857142857142,7.104659772022195,23.0,0.0,14.846153846153847,4.017589531177325,22.0,7.0,12.923076923076923,7.052913564165503,23.0,2.0,MES -10,MES -1,10,2,14.11111111111111,5.8267158231675085,23.0,2.0,0.0,0.0,0.0,0.0,5,0,Fraude
5479478,Plan 204,Estrato 3,2.138888888888889,4.751858450139138,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923076923076923,6.448016987952426,15.0,0.0,MES -30,MES -1,30,1,11.0,3.927922024247863,15.0,2.0,0.0,0.0,0.0,0.0,29,0,Normal
5719706,Plan 7,Estrato 4,12.430833333333332,22.533478505801728,122.0,0.0,5.751666666666666,6.307932836252037,15.0,0.0,4.285714285714286,10.904346009952267,29.0,0.0,15.0,33.08070938376826,122.0,0.0,23.923076923076923,33.51979897130833,122.0,0.0,MES -10,MES -4,7,2,15.296296296296296,24.810115641295,122.0,0.0,6.1274999999999995,6.427578762644609,15.0,0.0,15,1,Anomalia
5412589,Plan 123,Estrato -1,5.638888888888889,1.759103306927835,10.0,1.0,5.166666666666667,1.9407902170679516,7.0,2.0,6.571428571428571,1.2724180205607039,8.0,5.0,5.846153846153846,2.444250186531439,10.0,1.0,5.461538461538462,0.7762500258061849,6.0,4.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,0,Normal
5388080,Plan 123,Estrato -1,23.361666666666665,40.63140667724203,180.0,0.0,1.0,2.449489742783178,6.0,0.0,0.8571428571428571,2.2677868380553634,6.0,0.0,29.358461538461537,46.80053878716814,168.0,2.0,47.79692307692308,56.59062751973089,180.0,16.0,MES -23,MES -1,23,2,49.787142857142854,52.881867595690714,180.0,16.0,6.0,0.0,6.0,6.0,10,4,Normal
5565833,Plan 204,Estrato 2,23.13888888888889,14.805699245855637,69.0,1.0,3.1666666666666665,2.0412414523193148,5.0,1.0,9.714285714285714,5.219012860502955,19.0,5.0,26.153846153846153,8.473941958008227,38.0,12.0,35.61538461538461,10.866910489635202,69.0,27.0,MES -34,MES -1,34,1,44.666666666666664,17.594190960528863,69.0,28.0,1.0,0.0,1.0,1.0,0,0,Fraude
5137564,Plan 7,Estrato 5,8.890277777777776,13.301618480709376,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396923076923077,9.213575477355306,29.67,0.0,20.606923076923074,13.761643182299236,47.0,0.0,MES -34,MES -1,34,1,32.666666666666664,16.21384867602041,47.0,10.0,0.0,0.0,0.0,0.0,20,6,Normal
5423068,Plan 204,Estrato 4,11.347222222222221,2.4779583890327492,19.0,8.0,12.666666666666666,3.011090610836324,18.0,10.0,14.285714285714286,3.450327796711771,19.0,11.0,10.961538461538462,2.9471846626734193,19.0,8.0,10.461538461538462,1.2659242088545835,12.0,8.0,MES -21,MES -19,3,1,10.5625,1.3213984069916234,13.0,8.0,12.18421052631579,2.8340529204089804,19.0,8.0,0,1,Normal
5423057,Plan 204,Estrato 4,12.333333333333334,4.188419408662073,21.0,0.0,12.666666666666666,3.141125063837266,15.0,7.0,8.285714285714286,6.676183683170242,16.0,0.0,12.153846153846153,1.9935794376846323,16.0,8.0,14.692307692307692,2.3939025107069902,21.0,11.0,MES -10,MES -7,4,2,13.333333333333334,2.8153021020710955,21.0,6.0,12.0,3.116774889895918,15.0,7.0,2,0,Normal
5423037,Plan 204,Estrato 4,12.5,4.319391491534757,22.0,0.0,6.666666666666667,7.8655366420014,22.0,0.0,15.571428571428571,3.1014589500826255,22.0,12.0,13.923076923076923,2.0191391920625676,19.0,11.0,12.923076923076923,1.6052797503622467,16.0,10.0,MES -5,MES -1,5,1,13.5,3.3260336739125176,22.0,0.0,7.0,0.0,7.0,7.0,1,0,Normal
5600610,Plan 204,Estrato 2,17.666666666666668,9.495863761208275,44.0,0.0,24.166666666666668,12.335585379975555,33.0,0.0,15.142857142857142,4.450789122113495,24.0,11.0,12.23076923076923,1.535895295576609,15.0,10.0,21.153846153846153,11.201533777762712,44.0,11.0,MES -30,MES -6,25,1,27.142857142857142,11.33173258002968,44.0,15.0,24.166666666666668,11.260797287739246,33.0,0.0,1,0,Fraude
5119649,Plan 204,Estrato 3,8.675833333333333,2.063325159611474,13.0,0.0,7.221666666666667,3.7633517861962713,10.0,0.0,8.285714285714286,0.9511897312113419,10.0,7.0,9.153846153846153,1.5191090506255,12.0,7.0,9.384615384615385,1.7097008285302207,13.0,7.0,MES -12,MES -9,4,1,9.16,1.4880860190190621,13.0,7.0,7.592222222222222,2.866518514690203,10.0,0.0,1,1,Fraude
5119642,Plan 204,Estrato 3,10.615833333333335,2.193339756105808,13.0,0.0,10.028333333333334,5.02043988776548,13.0,0.0,11.428571428571429,0.7867957924694432,13.0,11.0,10.76923076923077,1.0127393670836666,13.0,9.0,10.692307692307692,1.6012815380508714,13.0,8.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,1,Fraude
5119651,Plan 204,Estrato 3,14.213055555555556,4.0659729599581835,22.0,0.0,12.25,6.306742423787418,18.0,0.0,15.142857142857142,1.4638501094227998,17.0,13.0,15.846153846153847,3.2875054840550924,22.0,12.0,13.166923076923078,3.7526288221622823,20.0,5.0,MES -17,MES -15,3,1,14.608500000000001,4.034869607558589,22.0,5.0,13.833333333333334,4.023541833868375,18.0,0.0,1,2,Fraude
5678350,Plan 7,Estrato 6,76.50777777777778,29.331876771196125,129.0,20.0,91.75,24.738128465993544,129.0,65.0,92.52285714285713,31.017694258968657,122.83,31.0,80.66538461538461,23.1031847066534,107.0,24.0,59.94615384615384,26.81894403167953,105.0,20.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,8,Normal
5345816,Plan 204,Estrato 1,0.4838888888888889,0.966097533608509,4.0,0.0,0.9033333333333333,0.9165515079179493,2.0,0.0,0.5714285714285714,1.1338934190276817,3.0,0.0,0.07692307692307693,0.2773500981126146,1.0,0.0,0.6153846153846154,1.1929278784054478,4.0,0.0,MES -6,MES -4,3,3,0.3870967741935484,0.9393690179716798,4.0,0.0,1.355,0.6618723441873062,2.0,0.5,26,2,Normal
5719429,Plan 123,Estrato -1,171.3347222222222,118.46996956398725,378.0,0.0,1.1666666666666667,2.8577380332470415,7.0,0.0,241.14285714285714,107.04582908179806,323.0,7.0,266.2730769230769,72.29337975506648,378.0,102.2,107.5923076923077,45.67523876125264,209.0,43.0,MES -6,MES -1,6,2,198.96935483870965,101.72351575544508,378.0,7.0,0.0,0.0,0.0,0.0,5,4,Fraude
5617704,Plan 204,Estrato 5,3.3333333333333335,4.933848106990844,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23076923076923,3.467800603500874,13.0,0.0,MES -25,MES -1,25,1,10.0,2.0816659994661326,13.0,6.0,0.0,0.0,0.0,0.0,24,0,Fraude
5551431,Plan 7,Estrato 4,4.176944444444445,5.0115425737245785,17.0,0.0,1.0,1.5491933384829668,3.0,0.0,6.118571428571428,6.462075075833945,17.0,0.0,6.823846153846154,5.893714927024011,17.0,0.0,2.858461538461538,3.706721026625927,13.0,0.0,MES -10,MES -1,10,3,4.976666666666667,5.3417191018400585,17.0,0.0,3.0,0.0,3.0,3.0,13,5,Fraude
5593461,Plan 7,Estrato 2,27.536944444444444,78.98614912283018,415.0,0.0,87.2,74.00172970951422,179.0,0.0,73.37142857142858,153.8212134729333,415.0,0.0,2.166923076923077,4.136490832850522,15.0,0.0,1.317692307692308,2.2120584450015244,7.0,0.0,MES -17,MES -11,7,2,1.9065,3.560868257883181,15.0,0.0,86.10909090909091,122.00886297572033,415.0,0.0,18,4,Normal
4916691,Plan 444,Estrato -1,6.388888888888889,38.33333333333333,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.692307692307693,63.79052256590135,230.0,0.0,MES -33,MES -1,33,1,57.5,99.59292143521044,230.0,0.0,0.0,0.0,0.0,0.0,35,0,Normal
4630500,Plan 204,Estrato 2,0.6536111111111111,0.6391831965330118,2.0,0.0,0.4166666666666667,0.4915960401250875,1.0,0.0,0.9042857142857142,0.44995766996674785,1.5,0.0,1.1538461538461537,0.5547001962252291,2.0,0.0,0.13076923076923078,0.32502465389724766,1.0,0.0,MES -8,MES -1,8,3,0.6906896551724138,0.6590062060012462,2.0,0.0,0.5,0.0,0.5,0.5,15,4,Fraude
5814404,Plan 123,Estrato -1,11.935,14.648533129878325,54.0,0.0,3.5,4.722287581247038,10.0,0.0,9.142857142857142,20.128160798812626,54.0,0.0,24.36923076923077,16.659501023709396,54.0,0.0,7.373846153846154,7.701615131972361,24.0,0.0,MES -11,MES -1,11,2,15.717692307692309,15.22912601858494,54.0,0.0,2.0,0.0,2.0,2.0,12,6,Anomalia
5591814,Plan 204,Estrato 2,14.60638888888889,3.8127284214684125,21.0,1.0,12.805,6.0076742588126395,17.0,1.0,18.142857142857142,3.338091841585121,21.0,13.0,13.923076923076923,2.5968422639024005,21.0,10.0,14.076923076923077,2.361550989693654,18.0,10.0,MES -21,MES -18,4,1,14.375,2.7128168017763383,21.0,10.0,15.157222222222222,4.477871276939469,21.0,1.0,0,1,Fraude
4646301,Plan 204,Estrato 4,5.206388888888888,4.258891306282676,20.0,0.0,7.058333333333334,1.0200081699019212,9.0,6.0,7.714285714285714,3.093772546815388,14.0,5.0,6.961538461538462,4.033513452218893,20.0,5.0,1.3523076923076922,2.5904123025950714,6.58,0.0,MES -8,MES -6,3,2,4.830344827586206,4.567168052417709,20.0,0.0,7.058333333333334,0.9311358058247404,9.0,6.0,10,4,Fraude
5643104,Plan 7,Estrato 2,2.401944444444444,3.180521807542587,11.85,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,2.138089935299395,4.0,0.0,2.0153846153846158,2.289627391027542,5.15,0.0,4.0346153846153845,4.122007228249799,11.85,0.0,MES -6,MES -1,6,2,2.7893548387096776,3.2156411446029995,11.85,0.0,0.0,0.0,0.0,0.0,20,10,Normal
5763599,Plan 7,Estrato 3,0.7222222222222222,2.092313976863362,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.1622776601683795,9.0,0.0,MES -33,MES -1,33,1,5.0,3.6742346141747673,9.0,0.0,0.0,0.0,0.0,0.0,31,0,Fraude
4685371,Plan 204,Estrato 4,13.895833333333334,12.660029197664366,38.0,0.0,14.0,15.20526224699857,31.0,0.0,26.0,6.191391873668904,33.0,16.0,20.48076923076923,9.687008879196974,38.0,8.0,3.4615384615384617,6.814388999455303,20.0,0.0,MES -3,MES -1,3,2,14.713235294117647,12.367850334064249,38.0,0.0,0.0,0.0,0.0,0.0,12,1,Normal
5079501,Plan 204,Estrato 2,25.962777777777777,6.18557243504644,42.0,0.0,31.5,6.024948132556827,42.0,25.0,25.571428571428573,1.2724180205607036,28.0,24.0,27.692307692307693,3.224505527586501,35.0,25.0,22.050769230769227,7.178916424199477,30.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,1,Fraude
4850042,Plan 7,Estrato 5,2.984444444444444,4.51564609801739,13.79,0.0,2.065,4.168063099330432,10.55,0.0,0.5214285714285715,0.8169134709671637,2.3,0.0,5.763076923076922,5.318835061388575,13.79,0.0,1.5692307692307692,3.221641562771123,9.0,0.0,MES -14,MES -2,13,4,3.996521739130434,4.885157296827278,13.79,0.0,5.275,5.275,10.55,0.0,18,13,Fraude
4849847,Plan 204,Estrato 3,3.6961111111111102,4.891134999905604,12.0,0.0,10.436666666666667,0.7827813658146613,12.0,9.91,10.44142857142857,0.9678744507326107,11.16,8.36,1.363076923076923,2.987575339678719,11.0,0.0,0.07692307692307693,0.2773500981126146,1.0,0.0,MES -34,MES -27,8,1,0.0,0.0,0.0,0.0,4.928148148148148,4.993986040293336,12.0,0.0,17,12,Fraude
4982736,Plan 123,Estrato -1,18.09666666666667,11.131450425323223,39.0,0.0,13.403333333333334,0.7377985271513264,14.19,12.16,13.711428571428574,6.257276906587585,18.44,0.0,21.402307692307694,10.540042025411276,39.0,1.17,20.615384615384617,15.08607780669792,39.0,0.0,MES -11,MES -1,11,1,20.182307692307692,11.992000316779228,39.0,0.0,13.6,0.0,13.6,13.6,5,14,Fraude
5459790,Plan 123,Estrato -1,2380.424444444445,1428.2222643121152,4768.0,0.0,1896.5566666666666,2144.576589275064,4532.34,0.0,3392.914285714286,1441.130587916505,4700.0,312.0,2743.9907692307697,1357.3997901285477,4768.0,1033.66,1958.2307692307693,906.5920186285701,2922.0,0.0,MES -4,MES -1,4,2,2595.2509090909093,1268.7093689887292,4768.0,0.0,0.0,0.0,0.0,0.0,2,11,Fraude
5196646,Plan 7,Estrato 3,0.2036111111111111,0.5761059068201053,2.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694431,2.0,0.0,0.2561538461538462,0.595532513267726,2.0,0.0,0.3076923076923077,0.7510676161988108,2.0,0.0,MES -9,MES -1,9,3,0.2617857142857143,0.6321734254110325,2.0,0.0,0.0,0.0,0.0,0.0,31,1,Fraude
5345692,Plan 7,Estrato 3,2.462222222222222,3.734129166876882,10.0,0.0,8.333333333333334,4.0824829046386295,10.0,0.0,1.4285714285714286,3.779644730092272,10.0,0.0,1.2538461538461538,2.157813470705699,6.64,0.0,1.7184615384615385,2.76254063666596,8.0,0.0,MES -12,MES -7,6,3,1.5456,2.421236180136089,8.0,0.0,7.142857142857143,4.517539514526256,10.0,0.0,22,8,Normal
5125617,Plan 204,Estrato 4,11.924444444444443,3.98500435163372,20.0,0.0,16.5,2.345207879911715,20.0,14.0,12.285714285714286,1.7043362064926935,14.0,9.0,11.65846153846154,2.134579764082563,15.0,8.0,9.79076923076923,4.852537929679103,15.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,2,4,Normal
5649651,Plan 204,Estrato 2,11.819444444444445,4.843482775526862,20.0,0.0,11.083333333333334,5.589424538059949,15.0,0.0,13.714285714285714,1.1126972805283735,15.0,12.0,14.461538461538462,2.0662116951635836,18.0,11.0,9.0,5.802298395176403,20.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,2,1,Fraude
4811059,Plan 204,Estrato 3,2.8194444444444446,3.515939983596701,16.0,0.0,2.6666666666666665,1.3662601021279464,4.0,0.0,2.857142857142857,0.37796447300922725,3.0,2.0,5.423076923076923,4.504727858253268,16.0,0.0,0.07692307692307693,0.2773500981126146,1.0,0.0,MES -16,MES -1,16,2,2.8333333333333335,4.484122607105603,16.0,0.0,3.0,0.0,3.0,3.0,13,2,Fraude
5099366,Plan 7,Estrato 5,56.80638888888888,162.83342259855232,839.0,0.0,18.255,0.020736441353328222,18.28,18.23,18.267142857142854,0.11190982764623279,18.42,18.1,17.67769230769231,5.759888821042403,34.81,11.85,125.14307692307692,263.4107272677853,839.0,0.0,MES -29,MES -1,29,1,178.08625,307.52506739034703,839.0,0.0,18.24,0.0,18.24,18.24,5,26,Fraude
5130748,Plan 204,Estrato 5,25.248888888888892,23.024209094873257,116.0,0.0,55.449999999999996,38.95041514541276,116.0,24.94,28.099999999999998,15.389498583991186,58.0,15.2,21.384615384615383,7.847913327104447,34.0,6.0,13.65846153846154,11.24296657630438,25.36,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,4,11,Fraude
5395094,Plan 204,Estrato 2,18.77777777777778,5.243287469905068,30.0,10.0,16.333333333333332,1.5055453054181622,18.0,14.0,18.857142857142858,1.5735915849388864,20.0,16.0,24.307692307692307,3.816294349772114,30.0,20.0,14.461538461538462,2.7268841992093167,20.0,10.0,MES -4,MES -1,4,1,19.09090909090909,5.282123289575982,30.0,10.0,16.0,0.0,16.0,16.0,0,0,Normal
5614462,Plan 204,Estrato 2,7.796388888888889,2.0443401349339076,11.0,2.0,4.611666666666667,1.782362664181077,6.67,2.0,7.8100000000000005,1.708615423864208,10.0,5.0,8.23076923076923,1.4806443503784736,10.0,5.0,8.923076923076923,0.9540735874430286,11.0,8.0,MES -6,MES -1,6,2,8.376451612903226,1.3955656695337806,11.0,5.0,3.0,0.0,3.0,3.0,0,1,Normal
5462470,Plan 204,Estrato 3,6.780277777777778,3.9124530018983603,17.0,1.0,6.833333333333333,4.578937285731992,12.0,1.0,7.3100000000000005,3.082644968205064,12.0,4.0,5.160769230769231,2.9831372231775886,10.0,1.0,8.711538461538462,4.284600032196406,17.0,2.0,MES -4,MES -1,4,2,7.123939393939394,3.825695373031679,17.0,1.0,4.0,0.0,4.0,4.0,0,5,Normal
4974452,Plan 204,Estrato 4,9.055555555555555,5.3342261157517745,17.0,0.0,13.5,1.378404875209022,16.0,12.0,12.285714285714286,2.138089935299395,15.0,9.0,11.846153846153847,2.409915415049314,17.0,8.0,3.0,3.582364210034113,9.0,0.0,MES -34,MES -30,5,1,0.0,0.0,0.0,0.0,10.866666666666667,3.676350847723263,17.0,0.0,7,0,Normal
